MOLECULE_NAME,SMILES,logP
2 892,c1ccc(cc1)-c1cnc2ccccc2n1,"3,48"
2 897,N=C1NC=CN=C1,"-0,07"
2 904,CNS(=O)(=O)c1ccccc1,"0,92"
2 907,OS(=O)(N=C)C1=CC=CC=C1,"0,92"
2 909,CN=S(O)(=O)C1=CC=CC=C1,"0,92"
2 911,COC(=O)c1cc(Cl)ccc1N,"3,30"
2 914,OCC1OC(OC2CCCCC2)C(O)C(O)C1O,"-0,63"
2 916,CCNC(O)=CBr,"0,34"
2 917,CCN=C(O)CBr,"0,34"
2 922,[O-][N+](=O)c1ccc(CCBr)cc1,"2,90"
2 925,COc1ccc(N)cc1Cl,"1,85"
2 928,O=C1OC(c2ccccc12)c1ccccc1,"2,64"
2 933,Cc1ccc(NC(=O)CN2CCCCC2)cc1,"2,96"
2 934,CC1=CC=C(NC(O)=CN2CCCCC2)C=C1,"2,96"
2 940,NC(=O)C1=CC=CN=N1,"-0,73"
2 946,N#Cc1c[nH]c2ccccc12,"2,32"
2 950,N=C1NC=CC=N1,"-0,22"
2 956,CC1=CN=CC(=N1)C(N)=O,"-0,13"
2 962,[O-][N+](=O)c1ccc2ccc3cccc4ccc1c2c34,"5,06"
2 965,CCCOC(O)=NC1=CC=CC=C1,"2,80"
2 970,NCCCCN=C(O)C1=CC=CC=C1,"0,58"
2 975,Cc1nsnc1C,"1,28"
2 979,CN1CCN(CC1)C1N=C2C=C(Cl)C=CC2=NC2=CC=CC=C12,"3,23"
2 980,CN1CCN(CC1)C1=NC2=C(NC3=CC=CC=C13)C=CC(Cl)=C2,"3,23"
2 984,CN1CCN(CC1)C1=C2C=CC=CC2=NC2=C(N1)C=C(Cl)C=C2,"3,23"
2 987,COC1=CC(=CC=C1)C(N)=O,"0,85"
2 993,OC1CC2CCC1C2O,"0,40"
2 996,COc1cccc(c1)C1C(=O)c2ccccc2C1=O,"2,88"
3 002,OC(=O)c1ccc(Cl)cc1[N+]([O-])=O,"2,08"
3 007,[Br-].CCC[n+]1cccc2ccccc12,"-2,52"
3 008,CCC[N+]1=CC=CC2=CC=CC=C12,"-2,52"
3 011,CCCCCCCC(=O)NN,"1,00"
3 014,CCCCCCCC(O)N=N,"1,00"
3 016,CCCCCCC=C(O)NN,"1,00"
3 019,OC=NC1=CC=C(C=C1)C#N,"1,08"
3 024,[Br-].C(C[n+]1ccccc1)c1ccccc1,"-2,35"
3 026,C(C[N+]1=CC=CC=C1)C1=CC=CC=C1,"-2,35"
3 028,OC(=O)c1ccc(cc1)N=[N+]=[N-],"2,54"
3 030,OC(=O)C1=CC=C(N[N+]#N)C=C1,"2,54"
3 032,OC(=O)C1=CC=C(C=C1)N=[N+]=N,"2,54"
3 037,OC1=C(C=CC=C1[N+]([O-])=O)C(=O)NC1=CC=C(Cl)C=C1,"2,16"
3 042,[O-][N+](=O)c1cc2nc([nH]c2cc1Cl)C(F)(F)F,"3,21"
3 048,Cc1cc(Cl)c(Cl)cc1Cl,"4,56"
3 051,Cn1cc2ccc(cc2n1)[N+]([O-])=O,"1,76"
3 058,COC1=CN=CC(N)=N1,"0,73"
3 064,CC(=O)N=C(O)C1CCC1,"-0,40"
3 065,OC(=C)NC(O)=C1CCC1,"-0,40"
3 067,CC(O)=NC(O)=C1CCC1,"-0,40"
3 069,OC(=C)N=C(O)C1CCC1,"-0,40"
3 081,CN(C)C(=O)c1cccc(C)c1,"1,60"
3 085,CCCCOC(=O)c1cccnc1,"2,27"
3 089,Cn1cnc(c1S(=O)(=O)Oc1ccccc1)[N+]([O-])=O,"1,08"
3 094,COC1=C(OC)C(OC)=C(CC2=CNC(=N)NC2=N)C=C1,"1,52"
3 116,CN(C)C(=O)NC1=CC(=CC=C1)[N+]([O-])=O,"1,46"
3 125,C[C@H]1O[C@H](C[C@H](OC(C)=O)[C@@H]1O[C@H]1C[C@H](OC(C)=O)[C@H](O[C@H]2C[C@H](OC(C)=O)[C@H](OC(C)=O)[C@@H](C)O2)C(C)O1)O[C@H]1CC[C@@]2(C)[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@H]([C@H](C[C@]32O)OC(C)=O)C2=CC(=O)OC2)C1,"3,46"
3 131,Nc1ccccc1OC1OC(CO)C(O)C(O)C1O,"-1,23"
3 135,COc1cccnc1,"0,99"
3 140,COC1=C(O)C(OC)=C2C(CC[C@H](NC(C)=O)C3=CC(=O)C(OC)=CC=C23)=C1,"0,48"
3 141,COC1=CC2=C(C(OC)=C1O)C1=CC=C(OC)C(=O)C=C1C(CC2)NC(O)=C,"0,48"
3 148,COc1cc2CC[C@H](NC(C)=O)C3=CC(=O)C(OC)=CC=C3c2c(OC)c1O,"0,48"
3 152,CCc1cccc(C=C)c1,"4,11"
3 156,OC(N1CCCC1=C(O)O)C(=N)CC1=CC=CC=C1,"-1,23"
3 157,NC(CC1=CC=CC=C1)=C(O)N1CCCC1=C(O)O,"-1,23"
3 159,NC(=CC1=CC=CC=C1)C(O)N1CCCC1=C(O)O,"-1,23"
3 161,NC(CC1=CC=CC=C1)C(=O)N1CCCC1=C(O)O,"-1,23"
3 164,OC(N1CCCC1C(O)=O)C(=N)CC1=CC=CC=C1,"-1,23"
3 166,NC(CC1=CC=CC=C1)=C(O)N1CCCC1C(O)=O,"-1,23"
3 168,NC(CC1=CC=CC=C1)C(=O)N1CCCC1C(O)=O,"-1,23"
3 172,NC(=CC1=CC=CC=C1)C(O)N1CCCC1C(O)=O,"-1,23"
3 174,COP(=O)(OC)OC(C)=CC(=O)OC(C)c1ccccc1,"3,30"
3 181,CC1(C)C2CCC(C)(C2)C1=O,"3,52"
3 186,CCCCN(CCOC(C)=O)c1ccc(N=Nc2c(cc(cc2C#N)[N+]([O-])=O)C#N)c(C)c1,"5,50"
3 193,CCOP(=S)(OCC)SC(CCl)N1C(=O)c2ccccc2C1=O,"4,69"
3 196,S=C=Nc1ccc(C=Cc2ccccc2)cc1,"5,85"
3 200,C1CC(=CCN1)c1ccccc1,"1,99"
3 204,CCN(CC)C(=O)c1ccccc1Cl,"2,10"
3 207,CC1C(CCC1(C)O)C(C)=C,"2,87"
3 211,CN(C)c1c(C)cc(C)cc1C,"4,41"
3 215,OC(=C)NC1=CC=CS1,"1,10"
3 217,CC(=O)Nc1cccs1,"1,10"
3 223,CCOP(=S)(Oc1ccc(cc1)C#N)c1ccccc1,"4,29"
3 226,CN(C)C(=O)c1ccco1,"0,41"
3 229,CCN(CC)C(=O)C(Cl)C(=C)OP(=O)(OC)OC,"0,79"
3 230,CCN(CC)C(O)=C(Cl)C(=C)OP(=O)(OC)OC,"0,79"
3 231,CCN(CC)C(=O)C(Cl)=C(C)OP(=O)(OC)OC,"0,79"
3 235,CSc1ccc(cc1)C(O)=O,"2,74"
3 239,CCOP(=O)(OCC)SCc1ccccc1,"3,21"
3 242,NC(=O)C1=CC=CNC1=N,"0,88"
3 254,CCCCCCOC(=O)c1ccc(N)cc1,"3,96"
3 258,[I-].CCCCCCCC[n+]1ccccc1C,"-0,77"
3 260,CCCCCCCC[N+]1=CC=CC=C1C,"-0,77"
3 262,OCCOCCOC(=O)C=C,"-0,30"
3 265,OC(CF)Cn1ccnc1[N+]([O-])=O,"-0,52"
3 272,CC(O)Cn1ccnc1[N+]([O-])=O,"-0,16"
3 279,ClCC(CCl)OP(=O)(OC(CCl)CCl)OC(CCl)CCl,"3,65"
3 282,NNC(=O)c1cccc(N)c1,"-0,86"
3 283,NC1=CC(=CC=C1)C(O)N=N,"-0,86"
3 289,S=c1ssc2CCCCc12,"3,10"
3 295,OC(C1CC1)C1CC1,"1,07"
3 297,CCCCCCCCOC(=O)c1ccc(N)cc1,"5,02"
3 300,CN(C)S(=O)(=O)c1ccccc1,"1,35"
3 303,OC1C(O)C2CCC1C2,"0,40"
3 307,CCOc1ccccn1,"1,81"
3 311,CC1(C)CC(N)CC(C)(C)N1O,"0,56"
3 315,CN(C)C(=O)c1ccoc1,"0,24"
3 318,CCOc1cccnc1,"1,44"
3 323,CC1(C)CCC(C)(C)O1,"2,06"
3 325,OCc1c(Cl)cccc1Cl,"2,02"
3 328,[O-][N+](=O)c1ccc(Oc2ccc(cc2[N+]([O-])=O)C(F)(F)F)cc1,"3,65"
3 333,N[C@@H](C(=O)NC1=C(O)N2[C@@H]1SCC(=C)C2=C(O)O)C1=CC=CC=C1,"0,65"
3 334,CC1=CSC2N(C(O)=C2NC(O)=C(N)C2=CC=CC=C2)C1=C(O)O,"0,65"
3 335,NC(=C(O)NC1=C(O)N2C1SCC(=C)C2=C(O)O)C1=CC=CC=C1,"0,65"
3 337,CC1=CSC2N(C(O)=C2N=C(O)C(N)C2=CC=CC=C2)C1=C(O)O,"0,65"
3 343,CC1=CSC2C(NC(O)=C(N)C3=CC=CC=C3)C(=O)N2C1=C(O)O,"0,65"
3 347,NC(=C(O)NC1C2SCC(=C)C(N2C1=O)=C(O)O)C1=CC=CC=C1,"0,65"
3 350,CC1=CSC2C(N=C(O)C(N)C3=CC=CC=C3)C(=O)N2C1=C(O)O,"0,65"
3 355,NC(C(O)=NC1C2SCC(=C)C(N2C1=O)=C(O)O)C1=CC=CC=C1,"0,65"
3 361,CC1=CSC2C(N=C(O)C(N)C3=CC=CC=C3)C(=O)N2C1C(O)=O,"0,65"
3 362,CC1=C(N2C(SC1)C(N=C(O)C(N)C1=CC=CC=C1)C2=O)C(O)=O,"0,65"
3 365,CC1=C(N2C(SC1)C(N=C(O)C(N)C1=CC=CC=C1)=C2O)C(O)=O,"0,65"
3 373,CC1=CSC2N(C1C(O)=O)C(O)=C2NC(=O)C(N)C1=CC=CC=C1,"0,65"
3 377,NC(C(O)=NC1C2SCC(=C)C(N2C1=O)C(O)=O)C1=CC=CC=C1,"0,65"
3 379,NC(C(=O)NC1=C(O)N2C1SCC(=C)C2C(O)=O)C1=CC=CC=C1,"0,65"
3 380,CC1=CSC2C(NC(O)=C(N)C3=CC=CC=C3)C(=O)N2C1C(O)=O,"0,65"
3 381,CC1=C(N2C(SC1)C(NC(O)=C(N)C1=CC=CC=C1)C2=O)C(O)=O,"0,65"
3 384,CC1=C(N2C(SC1)C(NC(O)=C(N)C1=CC=CC=C1)=C2O)C(O)=O,"0,65"
3 386,NC(=C(O)NC1C2SCC(=C)C(N2C1=O)C(O)=O)C1=CC=CC=C1,"0,65"
3 387,Clc1cc(Cl)c(cc1Cl)-c1ccccc1,"5,81"
3 392,O[C@H]1CO[C@@H]2[C@@H](CO[C@H]12)O[N+]([O-])=O,"-0,15"
3 397,[O-][N+](=O)c1cccc2[n+]([O-])ccc([N+]([O-])=O)c12,"0,95"
3 404,CC(=O)NC1=CC=C(O)C(C)=C1,"0,79"
3 405,CC1=C(O)C=CC(NC(O)=C)=C1,"0,79"
3 411,CC(C)(C(O)=O)n1nc2ccccc2n1,"0,64"
3 417,[Br-].C[N+](C)(C)Cc1cccnc1,"-3,50"
3 419,C[N+](C)(C)CC1=CN=CC=C1,"-3,50"
3 424,CC1=C(Cl)C(NC2=NCCN2)=CC=C1,"1,83"
3 433,Cc1nc2ccccn2c(=O)c1C,"1,00"
3 438,CC(=O)C=CC1=CC=CC=C1C,"2,60"
3 439,CC1=CC=CC=C1C=CC(O)=C,"2,60"
3 440,CC(O)=C=CC1=CC=CC=C1C,"2,60"
3 444,CC(O)=NNC(=O)NC1=CC=C(C)C=C1,"0,67"
3 447,CC1=CC=C(NC(O)=NNC(O)=C)C=C1,"0,67"
3 454,CC(O)N=NC(=O)NC1=CC=C(C)C=C1,"0,67"
3 458,CC1=CC=C(NC(O)N=NC(O)=C)C=C1,"0,67"
3 462,CC(=O)N=NC(O)NC1=CC=C(C)C=C1,"0,67"
3 472,OCc1ccccc1Cl,"1,77"
3 475,COC1=CC(=CC(OC)=C1OC)C(=O)OC1NC(C2=CC=CC=C2)=C2C=C(Cl)C=CC2=NC1=O,"3,75"
3 476,COC1=CC(=CC(OC)=C1OC)C(=O)OC1N=C(C2=CC=CC=C2)C2=CC(Cl)=CC=C2N=C1O,"3,75"
3 480,COc1cc(cc(OC)c1OC)C(=O)OC1N=C(c2ccccc2)c2cc(Cl)ccc2NC1=O,"3,75"
3 486,C(C1=NN=NN1)C1=CC=CC=C1,"1,36"
3 492,COc1cc(C)nn1-c1ccncn1,"0,50"
3 498,CN(C(O)=COC1=CC=CC=C1)C1=CC=CC=C1,"2,25"
3 500,CN(C(=O)COC1=CC=CC=C1)C1=CC=CC=C1,"2,25"
3 503,CCC(C)=C=N,"1,05"
3 504,CCC(C)C#N,"1,05"
3 507,FC(F)(F)c1cccc(c1)C1C(=O)c2ccccc2C1=O,"3,78"
3 513,CC1CC2OC(=O)C3(C)C2C(OC3(C)O)C2(C)C(O)=CC=C12,"0,30"
3 514,CC1CC2OC(=O)C3(C)C2C(OC3(C)O)C2(C)C(=O)CC=C12,"0,30"
3 517,CC1CC2OC(=O)C3(C)C2C(OC3(C)O)C2(C)C1C=CC2=O,"0,30"
3 520,CCc1n[nH]c(=O)[nH]c1=O,"0,22"
3 533,CCC1N=NC(=O)NC1=O,"0,22"
3 539,CC(C)(C)C1=CC=CC=C1OCC(O)=O,"3,33"
3 540,CC(C)(C)C1=CC=CC=C1OC=C(O)O,"3,33"
3 545,NS(=O)(=O)c1cc2c(NC=NS2(=O)=O)cc1Br,"0,00"
3 546,NS(=O)(=O)C1=CC2=C(C=C1Br)N=CN=S2(O)=O,"0,00"
3 558,CC(=O)C(=CC1=CC=C(Cl)C=C1)C(C)=O,"2,32"
3 559,OC(=C)C(=CC1=CC=C(Cl)C=C1)C(O)=C,"2,32"
3 561,CC(=O)C(=CC1=CC=C(Cl)C=C1)C(O)=C,"2,32"
3 566,CNC1CCc2ccccc2C1,"2,38"
3 571,Clc1cnc(Cl)cn1,"1,58"
3 575,COc1ccc(NC(=O)N(C)C)cc1Cl,"1,64"
3 580,CCCC(CC)C(O)=O,"2,23"
3 581,CCCC(CC)=C(O)O,"2,23"
3 586,CN(C)N=Nc1cccc(C)c1,"2,85"
3 591,Cc1ccc(OC2OC(CO)C(O)C(O)C2O)cc1,"-0,16"
3 597,CNC(=O)ON=C(C)C(C)(C)[N+]([O-])=O,"0,66"
3 605,CN=C(O)ONC(=C)C(C)(C)[N+]([O-])=O,"0,66"
3 609,COC(=O)NC1=C(C)C=CC=C1C,"1,69"
3 614,NC(CC1=CNC2=CC=CC=C12)=C(O)NC(CC1=CNC2=CC=CC=C12)C(O)=O,"-0,27"
3 615,NC(CC1=CNC2=CC=CC=C12)=C(O)NC(CC1=CNC2=CC=CC=C12)=C(O)O,"-0,27"
3 617,NC(CC1=CNC2=CC=CC=C12)=C(O)NC(=CC1=CNC2=CC=CC=C12)C(O)O,"-0,27"
3 619,NC(=CC1=CNC2=CC=CC=C12)C(O)NC(CC1=CNC2=CC=CC=C12)=C(O)O,"-0,27"
3 620,NC(CC1=CNC2=CC=CC=C12)C(O)=NC(CC1=CNC2=CC=CC=C12)=C(O)O,"-0,27"
3 624,NC(=CC1=CNC2=CC=CC=C12)C(O)NC(=CC1=CNC2=CC=CC=C12)C(O)O,"-0,27"
3 625,NC(CC1=CNC2=CC=CC=C12)=C(O)N=C(CC1=CNC2=CC=CC=C12)C(O)O,"-0,27"
3 627,OC(NC(CC1=CNC2=CC=CC=C12)=C(O)O)C(=N)CC1=CNC2=CC=CC=C12,"-0,27"
3 629,NC(=CC1=CNC2=CC=CC=C12)C(O)=NC(CC1=CNC2=CC=CC=C12)C(O)O,"-0,27"
3 630,NC(CC1=CNC2=CC=CC=C12)C(O)=NC(=CC1=CNC2=CC=CC=C12)C(O)O,"-0,27"
3 634,NC(=CC1=CNC2=CC=CC=C12)C(O)N=C(CC1=CNC2=CC=CC=C12)C(O)O,"-0,27"
3 635,OC(O)C(NC(O)C(=N)CC1=CNC2=CC=CC=C12)=CC1=CNC2=CC=CC=C12,"-0,27"
3 637,NC(CC1=CNC2=CC=CC=C12)C(=O)N=C(CC1=CNC2=CC=CC=C12)C(O)O,"-0,27"
3 639,OC(O)C(CC1=CNC2=CC=CC=C12)N=C(O)C(=N)CC1=CNC2=CC=CC=C12,"-0,27"
3 642,OC(O)C(CC1=CNC2=CC=CC=C12)=NC(O)C(=N)CC1=CNC2=CC=CC=C12,"-0,27"
3 644,OC(NC(CC1=CNC2=CC=CC=C12)C(O)=O)C(=N)CC1=CNC2=CC=CC=C12,"-0,27"
3 646,NC(CC1=CNC2=CC=CC=C12)C(O)=NC(CC1=CNC2=CC=CC=C12)C(O)=O,"-0,27"
3 653,NC(CC1=CNC2=CC=CC=C12)C(O)N=C(CC1=CNC2=CC=CC=C12)C(O)=O,"-0,27"
3 656,NC(=CC1=CNC2=CC=CC=C12)C(O)NC(CC1=CNC2=CC=CC=C12)C(O)=O,"-0,27"
3 657,NC(CC1=CNC2=CC=CC=C12)C(O)NC(=CC1=CNC2=CC=CC=C12)C(O)=O,"-0,27"
3 659,OC1C(O)=C(OC2=CC(O)=CC=C12)C1=CC(O)=C(O)C=C1,"0,87"
3 660,OC1=CC=C2C(OC(C3=CC=C(O)C(O)=C3)C(O)=C2O)=C1,"0,87"
3 663,OC1C(OC2=CC(O)=CC=C2C1=O)C1=CC=C(O)C(O)=C1,"0,87"
3 665,OC1C(Oc2cc(O)ccc2C1=O)c1ccc(O)c(O)c1,"0,87"
3 669,CNC(=O)NC1=CC(Cl)=CC=C1,"2,18"
3 676,CCc1nnc(SC)n(N)c1=O,"0,46"
3 681,CC1CC(C)(C)C2=C(C=C(C)C(=C2)C(O)=C)C1(C)C,"5,70"
3 682,CC1CC(C)(C)C2=CC(=C(C)O)C(=C)C=C2C1(C)C,"5,70"
3 685,CC1CC(C)(C)C2=C(C=C(C)C(=C2)C(C)=O)C1(C)C,"5,70"
3 689,CN(C)CC(=O)Nc1c(C)cccc1C,"0,94"
3 690,CN(C)C=C(O)NC1=C(C)C=CC=C1C,"0,94"
3 696,CC(=O)OC(c1ccc(Cl)c(Cl)c1)C(Cl)(Cl)Cl,"4,92"
3 701,O=C1CCC(C2CCN(CC3=CC=CC=C3)CC2)(C(=O)N1)C1=CC=CC=C1,"3,55"
3 702,OC1=CCC(C2CCN(CC3=CC=CC=C3)CC2)(C(=O)N1)C1=CC=CC=C1,"3,55"
3 714,CC(C)=CC(=O)OC1CC2=CC(CC3(C)OC3C3OC(=O)C(=C)C13)OC2=O,"1,05"
3 718,CC(=O)NC1=CC2=CC=CN=C2C=C1,"1,55"
3 719,OC(=C)NC1=CC2=CC=CN=C2C=C1,"1,55"
3 727,NC(C1=CC=CC=C1)=C1C=CC=CC1=C,"3,21"
3 728,CC1=C(C=CC=C1)C(=N)C1=CC=CC=C1,"3,21"
3 733,CC(C)NC1=NC(=NC2CC2)N=C(Cl)N1,"3,06"
3 753,CCOC(=O)C(C)NC(=O)CCCCSc1ncnc2nc[nH]c12,"1,51"
3 758,CCOC(=O)C(C)NC(O)=CCCCSC1=C2N=CNC2=NC=N1,"1,51"
3 780,CSC1=CC=C(NS(=O)(=O)C(F)(F)F)C=C1,"3,74"
3 784,CSC1=CC=C(C=C1)N=S(O)(=O)C(F)(F)F,"3,74"
3 786,OS(=C)(=O)C1=CC=C(C=C1)N=S(O)(=O)C(F)(F)F,"1,99"
3 787,CS(=O)(=O)C1=CC=C(NS(=O)(=O)C(F)(F)F)C=C1,"1,99"
3 791,CS(=O)(=O)C1=CC=C(C=C1)N=S(O)(=O)C(F)(F)F,"1,99"
3 793,OS(=C)(=O)C1=CC=C(NS(=O)(=O)C(F)(F)F)C=C1,"1,99"
3 796,OC1=CC=CC(=C1)N=S(O)(=O)C(F)(F)F,"2,51"
3 797,OC1=CC(NS(=O)(=O)C(F)(F)F)=CC=C1,"2,51"
3 804,Fc1ccc(NS(=O)(=O)C(F)(F)F)cc1,"3,25"
3 808,OS(=O)(=NC1=CC=C(F)C=C1)C(F)(F)F,"3,25"
3 810,FC(F)(F)S(=O)(=O)Nc1ccc(Cl)cc1,"3,96"
3 813,OS(=O)(=NC1=CC=C(Cl)C=C1)C(F)(F)F,"3,96"
3 815,CC(C)c1cnc(n1C)[N+]([O-])=O,"1,09"
3 820,OCC(NC(O)=C=C=N)C(O)C1=CC=C(C=C1)[N+]([O-])=O,"-0,22"
3 821,OCC(N=C(O)C=C=N)C(O)C1=CC=C(C=C1)[N+]([O-])=O,"-0,22"
3 824,OCC(N=C(O)CC#N)C(O)C1=CC=C(C=C1)[N+]([O-])=O,"-0,22"
3 836,NC#CC(O)=NC(CO)C(O)C1=CC=C(C=C1)N(=O)=O,"-0,22"
3 842,OCC(NC(O)=CC#N)C(O)C1=CC=C(C=C1)[N+]([O-])=O,"-0,22"
3 847,CC(C)(NC(=O)C1=CC(Cl)=CC(Cl)=C1)C#C,"3,43"
3 852,CCCN=C(C)C(O)NC1=C(SC=C1C)C(=O)OC,"1,89"
3 853,CCCNC(C)=C(O)NC1=C(SC=C1C)C(=O)OC,"1,89"
3 855,CCCNC(=C)C(O)NC1=C(SC=C1C)C(=O)OC,"1,89"
3 857,CCCNC(C)C(=O)Nc1c(C)csc1C(=O)OC,"1,89"
3 864,OCCOc1c(Br)cc(Br)cc1Br,"3,42"
3 867,COC(=O)[C@@H]1[C@@H](C=C(C)C)C1(C)C,"3,76"
3 873,CN1CCN2C(C1)c1ccccc1Cc1ccccc21,"4,24"
3 876,OCCN1CCOC1=Nc1ncc(s1)[N+]([O-])=O,"0,43"
3 883,OCCN1CCN=C1Nc1ncc(s1)[N+]([O-])=O,"1,23"
3 891,CCCN=C(O)C1=CC2=CC=CC=C2O1,"2,65"
3 897,COC1=CC=CC2=C1C(=O)C1=C(O)C3=C(CC(O)(CC3O)C(O)C=O)C(O)=C1C2=O,"2,74"
3 898,COC1=C2C(=O)C3=C(O)C4=C(CC(O)(CC4O)C(O)=CO)C(O)=C3C(=O)C2=CC=C1,"2,74"
3 901,COC1=C2C(=O)C3=C(O)C4=C(CC(O)(CC4O)C(=O)CO)C(O)=C3C(=O)C2=CC=C1,"2,74"
3 902,COc1cccc2C(=O)c3c(O)c4CC(O)(CC(O)c4c(O)c3C(=O)c12)C(=O)CO,"2,74"
3 908,CCOC(=O)C1=CC=C(C=C1)N=C(O)C(F)(F)F,"2,25"
3 913,Nc1ccc(cc1)S(=O)(=O)N1C(=O)NC(=O)C1(c1ccccc1)c1ccccc1,"3,27"
3 922,Clc1nonc1-c1ccccc1,"3,20"
3 927,COC1=C(OC)C(C)=CC(CC2=CNC(=N)N=C2N)=C1,"1,62"
3 941,Clc1cc(Cl)cc(Oc2ccccc2)c1,"5,21"
3 945,OC(NC1=CC=CC=C1)=NS(=O)(=O)C1=CC=C(Cl)C=C1,"3,61"
3 954,OS(=O)(=NC(=O)NC1=CC=CC=C1)C1=CC=C(Cl)C=C1,"3,61"
3 958,COc1ccco1,"1,44"
3 961,c1snnc1-c1ccccc1,"2,42"
3 966,CC1=CN([C@H]2C[C@H](F)[C@@H](CO)O2)C(=O)NC1=O,"-0,28"
3 976,CN1C(=N)SC(=Cc2ccc(o2)[N+]([O-])=O)C1=O,"1,44"
3 982,CCN1C(=N)SC(=Cc2ccc(o2)[N+]([O-])=O)C1=O,"1,44"
3 988,CN(C)C1=NC(=O)C(S1)=Cc1ccc(o1)[N+]([O-])=O,"1,14"
3 995,CCCOc1ccc(CC(O)=O)cc1,"2,31"
3 996,CCCOC1=CC=C(C=C(O)O)C=C1,"2,31"
4 001,CC(C)Oc1ccc(cc1)[N+]([O-])=O,"2,80"
4 007,Cn1cnc(n1)[N+]([O-])=O,"-0,68"
4 012,OC(c1ccccc1)(c1cncnc1)c1ccc(Cl)cc1Cl,"2,56"
4 017,CNC1=NC(O)=C(S1)C=C=CC1=CC=C(O1)[N+]([O-])=O,"1,35"
4 021,CN=C1NC(=O)C(S1)=CC=CC1=CC=C(O1)[N+]([O-])=O,"1,35"
4 025,CN=C1NC(=O)C(S1)C=C=CC1=CC=C(O1)[N+]([O-])=O,"1,35"
4 037,OC1=NC(=O)SC1=CC1=CC=C(O1)[N+]([O-])=O,"0,63"
4 047,CCC1(C)C(O)=NC(=O)NC1=O,"0,08"
4 057,CCC1=C(O)C=CC(NC(C)=O)=C1,"1,31"
4 058,CCC1=C(O)C=CC(NC(O)=C)=C1,"1,31"
4 068,CCCOP(N)(=O)SCCC,"1,23"
4 073,CN1CCC(=CC1)c1ccccc1,"2,71"
4 077,COC(=O)C(N=NC1=CC(Cl)=CC(Cl)=C1)C#N,"4,50"
4 078,COC(=O)C(=NNc1cc(Cl)cc(Cl)c1)C#N,"4,50"
4 083,COC(=O)C(N=NC1=CC(Cl)=CC(Cl)=C1)=C=N,"4,50"
4 084,CC(O)=C(N=NC1=CC(Cl)=CC(Cl)=C1)C#N,"4,68"
4 085,OC(=C)C(=NNC1=CC(Cl)=CC(Cl)=C1)C#N,"4,68"
4 086,OC(=C)C(N=NC1=CC(Cl)=CC(Cl)=C1)=C=N,"4,68"
4 087,CC(=O)C(=NNC1=CC(Cl)=CC(Cl)=C1)C#N,"4,68"
4 091,OC(=C)C(N=NC1=CC(Cl)=CC(Cl)=C1)C#N,"4,68"
4 092,CC(=O)C(N=NC1=CC(Cl)=CC(Cl)=C1)=C=N,"4,68"
4 093,CC(=O)C(N=NC1=CC(Cl)=CC(Cl)=C1)C#N,"4,68"
4 094,CCOC(=O)C(=NNc1cc(Cl)c(Cl)cc1Cl)C#N,"5,21"
4 100,CCOC(=O)C(N=NC1=C(Cl)C=C(Cl)C(Cl)=C1)=C=N,"5,21"
4 102,CCOC(=O)C(N=NC1=C(Cl)C=C(Cl)C(Cl)=C1)C#N,"5,21"
4 104,NC=C=NC1=CC=CC=C1C(O)=O,"1,80"
4 105,OC(=O)C1=CC=CC=C1NC=C=N,"1,80"
4 107,OC(=O)C1=CC=CC=C1NCC#N,"1,80"
4 112,OC(=O)C1=CC=CC=C1N=CC=N,"1,80"
4 115,Clc1cccc(Cl)c1Oc1ccccc1,"4,64"
4 118,CCCN(CCC)c1c(cc(c(N)c1[N+]([O-])=O)C(F)(F)F)[N+]([O-])=O,"4,10"
4 122,CN(C)C(=O)OC1=CC=CC=C1C(C)=O,"0,93"
4 123,CN(C)C(=O)OC1=CC=CC=C1C(O)=C,"0,93"
4 127,COCN1c2ccc(Cl)cc2C(=NCC1=O)c1ccccc1Cl,"3,23"
4 133,CCCc1ssc(=S)c1CC,"3,76"
4 139,OC(=NCC(=O)OC1=CC=C(F)C=C1)C1=CC=CC=C1,"2,46"
4 146,CN(C)c1ccc2NC(=O)CN=C(c3ccccc3)c2c1,"2,43"
4 147,CN(C)C1=CC2=C(C=C1)N=C(O)CN=C2C1=CC=CC=C1,"2,43"
4 157,ClC1=CC2=C(NCC(=O)N=C2C=C1)C1=CC=CN1,"2,59"
4 158,OC1=NC2=CC=C(Cl)C=C2C(=NC1)C1=CC=CN1,"2,59"
4 163,Clc1ccc2NC(=O)CN=C(c3ccc[nH]3)c2c1,"2,59"
4 165,OC1=NC(=O)N(CC2=CC=CC=C2)C1=O,"1,19"
4 174,CCCn1ccc(=O)c(O)c1C,"0,18"
4 179,CC1=C(NS(=O)(=O)C2=CC=C(N)C=C2)N=CC(Br)=C1,"2,05"
4 187,CC1=CC(Br)=CN=C1N=S(O)(=O)C1=CC=C(N)C=C1,"2,05"
4 190,CC1CN(C)C(N1)=NC1=NC=C(S1)[N+]([O-])=O,"1,95"
4 200,CC1=CSC(Cl)=C1NC1=NCCN1,"1,18"
4 206,COc1cncnc1,"0,07"
4 210,Clc1ccc(cc1Cl)-c1cc(Cl)c(Cl)cc1Cl,"7,12"
4 214,[O-][N+](=O)c1ccc2-c3ccc(cc3C(=O)c2c1)[N+]([O-])=O,"2,84"
