REASON,MOLECULE_NAME,SMILES,logP
Duplicate,7 444,CCOC1=C2C(=N)N=C(N)NC2=CC=C1,"1,69"
Duplicate,7 445,CCOC1=C2C(N)=NC(=N)NC2=CC=C1,"1,69"
Duplicate,7 446,CCOC1=C2C(N)=NC(=N)NC2=CC=C1,"1,69"
Duplicate,7 447,CCOC1=CC=CC2=NC(=N)NC(N)=C12,"1,69"
Duplicate,7 448,CCOC1=CC=CC2=NC(=N)NC(N)=C12,"1,69"
Duplicate,7 451,NC1=NC=NC2=C1N=CN2C1OC(CO)C(N=[N+]=N)C1N=[N+]=N,"0,80"
Duplicate,7 452,Nc1ncnc2n(cnc12)C1OC(CO)C(N=[N+]=N)C1N=[N+]=N,"0,80"
Duplicate,7 453,Nc1ncnc2n(cnc12)C1OC(CO)C(N=[N+]=[N-])C1N=[N+]=[N-],"0,80"
Duplicate,7 454,NC1=C2N=CN(C3OC(CO)C(N=[N+]=[N-])C3N=[N+]=[N-])C2=NC=N1,"0,80"
Duplicate,7 456,NC1=C2N=CN(C3OC(CO)C(N[N+]#N)C3N=[N+]=N)C2=NC=N1,"0,80"
Duplicate,7 458,NC1=C2N=CN(C3OC(CO)C(N=[N+]=N)C3N[N+]#N)C2=NC=N1,"0,80"
Duplicate,7 459,OCC1OC(C(N=[N+]=N)C1N=[N+]=N)N1C=NC2=C1N=CNC2=N,"0,80"
Duplicate,7 460,OCC1OC(C(N=[N+]=N)C1N=[N+]=N)N1C=NC2=C1N=CNC2=N,"0,80"
Duplicate,7 461,OCC1OC(C(N=[N+]=N)C1N=[N+]=N)N1C=NC2=C1NC=NC2=N,"0,80"
Duplicate,7 462,OCC1OC(C(N=[N+]=N)C1N=[N+]=N)N1C=NC2=C1NC=NC2=N,"0,80"
Duplicate,7 463,NC1=C2N=CN(C3OC(CO)C([N-][N+]#N)C3N=[N+]=[N-])C2=NC=N1,"0,80"
Duplicate,7 464,NC1=C2N=CN(C3OC(CO)C(N=[N+]=[N-])C3[N-][N+]#N)C2=NC=N1,"0,80"
Duplicate,7 465,OCC1OC(C(N=[N+]=[N-])C1N=[N+]=[N-])N1C=NC2=C1N=CNC2=N,"0,80"
Duplicate,7 466,NC1=C2N=CN(C3OC(CO)C(N=N#N)C3N=N#N)C2=NC=N1,"0,80"
Duplicate,7 467,Nc1ncnc2n(cnc12)C1OC(CO)C(N=N#N)C1N=N#N,"0,80"
Duplicate,7 469,OCC1OC(C(N[N+]#N)C1N=[N+]=N)N1C=NC2=C1N=CNC2=N,"0,80"
Duplicate,7 470,OCC1OC(C(N[N+]#N)C1N=[N+]=N)N1C=NC2=C1N=CNC2=N,"0,80"
Duplicate,7 471,OCC1OC(C(N=[N+]=N)C1N[N+]#N)N1C=NC2=C1N=CNC2=N,"0,80"
Duplicate,7 472,OCC1OC(C(N=[N+]=N)C1N[N+]#N)N1C=NC2=C1N=CNC2=N,"0,80"
Duplicate,7 473,OCC1OC(C(N=[N+]=N)C1N[N+]#N)N1C=NC2=C1NC=NC2=N,"0,80"
Duplicate,7 474,OCC1OC(C(N=[N+]=N)C1N[N+]#N)N1C=NC2=C1NC=NC2=N,"0,80"
Duplicate,7 475,OCC1OC(C(N[N+]#N)C1N=[N+]=N)N1C=NC2=C1NC=NC2=N,"0,80"
Duplicate,7 476,OCC1OC(C(N[N+]#N)C1N=[N+]=N)N1C=NC2=C1NC=NC2=N,"0,80"
Duplicate,7 477,OCC1OC(C([N-][N+]#N)C1N=[N+]=[N-])N1C=NC2=C1N=CNC2=N,"0,80"
Duplicate,7 478,OCC1OC(C(N=[N+]=[N-])C1[N-][N+]#N)N1C=NC2=C1N=CNC2=N,"0,80"
Duplicate,7 479,OCC1OC(C(N=N#N)C1N=N#N)N1C=NC2=C1N=CNC2=N,"0,80"
Duplicate,7 480,OCC1OC(C(N[N+]#N)C1N[N+]#N)N1C=NC2=C1N=CNC2=N,"0,80"
Duplicate,7 481,OCC1OC(C(N=N#N)C1N=N#N)N1C=NC2=C1NC=NC2=N,"0,80"
Duplicate,7 482,OCC1OC(C(N[N+]#N)C1N[N+]#N)N1C=NC2=C1NC=NC2=N,"0,80"
Duplicate,7 484,N#CC1=CC(=CN=C1N1CCCC1)C1=CC=NC=C1,"2,95"
Duplicate,7 485,N#CC1=C(N=CC(=C1)C1=CC=NC=C1)N1CCCC1,"2,95"
Duplicate,7 486,N#Cc1cc(cnc1N1CCCC1)-c1ccncc1,"2,95"
Duplicate,7 487,N#Cc1cc(cnc1N1CCCC1)-c1ccncc1,"2,95"
Duplicate,7 488,N#Cc1cc(cnc1N1CCCC1)-c1ccncc1,"2,95"
Duplicate,7 490,COCCCNC1=C(C=C(C=N1)C1=CC=NC=C1)C#N,"2,03"
Duplicate,7 491,COCCCNc1ncc(cc1C#N)-c1ccncc1,"2,03"
Duplicate,7 492,COCCCNc1ncc(cc1C#N)-c1ccncc1,"2,03"
Duplicate,7 493,COCCCNC1=NC=C(C=C1C#N)C1=CC=NC=C1,"2,03"
Duplicate,7 494,COCCCN=C1NC=C(C=C1C#N)C1=CC=NC=C1,"2,03"
Duplicate,7 495,COCCCN=C1NC=C(C=C1C#N)C1=CC=NC=C1,"2,03"
Duplicate,7 497,CC(C)(C)C1=CC=C(CCOC2=NC=NC3=CC=CC=C23)C=C1,"5,51"
Duplicate,7 498,CC(C)(C)C1=CC=C(CCOC2=NC=NC3=CC=CC=C23)C=C1,"5,51"
Duplicate,7 499,CC(C)(C)c1ccc(CCOc2ncnc3ccccc23)cc1,"5,51"
Duplicate,7 501,CC1=CC(CC2=CC(Cl)=CC=C2Cl)=C(Cl)C=C1Cl,"7,53"
Duplicate,7 502,CC1=C(Cl)C=C(Cl)C(CC2=C(Cl)C=CC(Cl)=C2)=C1,"7,53"
Duplicate,7 504,CC1=CC(CC2=C(Cl)C=CC=C2Cl)=C(Cl)C=C1Cl,"6,73"
Duplicate,7 505,CC1=C(Cl)C=C(Cl)C(CC2=C(Cl)C=CC=C2Cl)=C1,"6,73"
Duplicate,7 508,CC(C)=C(O)NCCNCC(O)COCCC1=CC=CC=C1,"0,95"
Duplicate,7 509,CC(C)C(O)=NCCNCC(O)COCCC1=CC=CC=C1,"0,95"
Duplicate,7 510,CC(C)C(=O)NCCNCC(O)COCCC1=CC=CC=C1,"0,95"
Duplicate,7 511,CC(C)C(=O)NCCNCC(O)COCCc1ccccc1,"0,95"
Duplicate,7 512,CC(C)C(=O)NCCNCC(O)COCCC1=CC=CC=C1,"0,95"
Duplicate,7 513,CC(C)C(=O)NCCNCC(O)COCCc1ccccc1,"0,95"
Duplicate,7 516,CN=C(O)N(C)C(=O)NC1=CC(=CC=C1F)S(=O)(=O)C(C)C,"1,87"
Duplicate,7 517,CNC(=O)N(C)C(=O)NC1=C(F)C=CC(=C1)S(=O)(=O)C(C)C,"1,87"
Duplicate,7 518,CNC(=O)N(C)C(=O)NC1=CC(=CC=C1F)S(=O)(=O)C(C)C,"1,87"
Duplicate,7 519,CNC(=O)N(C)C(=O)Nc1cc(ccc1F)S(=O)(=O)C(C)C,"1,87"
Duplicate,7 520,CNC(=O)N(C)C(=O)Nc1cc(ccc1F)S(=O)(=O)C(C)C,"1,87"
Duplicate,7 521,CN=C(O)N(C)C(O)=NC1=C(F)C=CC(=C1)S(=O)(=O)C(C)C,"1,87"
Duplicate,7 522,CN=C(O)N(C)C(O)=NC1=CC(=CC=C1F)S(=O)(=O)C(C)C,"1,87"
Duplicate,7 523,CNC(=O)N(C)C(O)=NC1=C(F)C=CC(=C1)S(=O)(=O)C(C)C,"1,87"
Duplicate,7 524,CNC(=O)N(C)C(O)=NC1=CC(=CC=C1F)S(=O)(=O)C(C)C,"1,87"
Duplicate,7 526,CN=C(O)N(C)C(=O)NC1=CC(=CC=C1F)S(O)(=O)C(C)=C,"1,87"
Duplicate,7 527,CN=C(O)N(C)C(=O)NC1=C(F)C=CC(=C1)S(O)(=O)=C(C)C,"1,87"
Duplicate,7 528,CN=C(O)N(C)C(=O)NC1=CC(=CC=C1F)S(O)(=O)=C(C)C,"1,87"
Duplicate,7 529,CNC(=O)N(C)C(=O)NC1=C(F)C=CC(=C1)S(O)(=O)C(C)=C,"1,87"
Duplicate,7 530,CNC(=O)N(C)C(=O)NC1=CC(=CC=C1F)S(O)(=O)C(C)=C,"1,87"
Duplicate,7 531,CN=C(O)N(C)C(O)=NC1=C(F)C=CC(=C1)S(O)(=O)C(C)=C,"1,87"
Duplicate,7 532,CN=C(O)N(C)C(O)=NC1=CC(=CC=C1F)S(O)(=O)C(C)=C,"1,87"
Duplicate,7 533,CNC(=O)N(C)C(=O)NC1=C(F)C=CC(=C1)S(O)(=O)=C(C)C,"1,87"
Duplicate,7 534,CNC(=O)N(C)C(=O)NC1=CC(=CC=C1F)S(O)(=O)=C(C)C,"1,87"
Duplicate,7 535,CN=C(O)N(C)C(O)=NC1=C(F)C=CC(=C1)S(O)(=O)=C(C)C,"1,87"
Duplicate,7 536,CNC(=O)N(C)C(O)=NC1=C(F)C=CC(=C1)S(O)(=O)C(C)=C,"1,87"
Duplicate,7 537,CNC(=O)N(C)C(O)=NC1=CC(=CC=C1F)S(O)(=O)C(C)=C,"1,87"
Duplicate,7 538,CNC(=O)N(C)C(O)=NC1=C(F)C=CC(=C1)S(O)(=O)=C(C)C,"1,87"
Duplicate,7 539,CNC(=O)N(C)C(O)=NC1=CC(=CC=C1F)S(O)(=O)=C(C)C,"1,87"
Duplicate,7 541,NC(O)=NS(=O)(=O)CC1=CC=CC=C1,"0,24"
Duplicate,7 542,NC(O)=NS(=O)(=O)CC1=CC=CC=C1,"0,24"
Duplicate,7 543,NC(=O)NS(=O)(=O)CC1=CC=CC=C1,"0,24"
Duplicate,7 544,NC(=O)NS(=O)(=O)Cc1ccccc1,"0,24"
Duplicate,7 545,NC(=O)NS(=O)(=O)CC1=CC=CC=C1,"0,24"
Duplicate,7 546,NC(=O)NS(=O)(=O)Cc1ccccc1,"0,24"
Duplicate,7 547,OC(=N)NS(=O)(=O)CC1=CC=CC=C1,"0,24"
Duplicate,7 549,NC(=O)N=S(O)(=O)CC1=CC=CC=C1,"0,24"
Duplicate,7 550,OC(=N)N=S(O)(=O)CC1=CC=CC=C1,"0,24"
Duplicate,7 551,OC(=N)N=S(O)(=O)CC1=CC=CC=C1,"0,24"
Duplicate,7 553,NC(O)=NS(O)(=O)=CC1=CC=CC=C1,"0,24"
Duplicate,7 554,NC(=O)NS(O)(=O)=CC1=CC=CC=C1,"0,24"
Duplicate,7 555,NC(=O)NS(O)(=O)=CC1=CC=CC=C1,"0,24"
Duplicate,7 556,OC(=N)NS(O)(=O)=CC1=CC=CC=C1,"0,24"
Duplicate,7 557,OC(=N)NS(O)(=O)=CC1=CC=CC=C1,"0,24"
Duplicate,7 558,NC(=O)N=S(O)(O)=CC1=CC=CC=C1,"0,24"
Duplicate,7 559,NC(=O)N=S(O)(O)=CC1=CC=CC=C1,"0,24"
Duplicate,7 560,OC(=N)N=S(O)(O)=CC1=CC=CC=C1,"0,24"
Duplicate,7 561,OC(=N)N=S(O)(O)=CC1=CC=CC=C1,"0,24"
Duplicate,7 563,CN=C(O)NS(=O)(=O)C1=CC=CN=C1,"-0,45"
Duplicate,7 564,CN=C(O)NS(=O)(=O)C1=CC=CN=C1,"-0,45"
Duplicate,7 565,CNC(O)=NS(=O)(=O)C1=CC=CN=C1,"-0,45"
Duplicate,7 566,CNC(=O)NS(=O)(=O)C1=CC=CN=C1,"-0,45"
Duplicate,7 567,CNC(=O)NS(=O)(=O)c1cccnc1,"-0,45"
Duplicate,7 568,CNC(=O)NS(=O)(=O)C1=CC=CN=C1,"-0,45"
Duplicate,7 569,CNC(=O)NS(=O)(=O)c1cccnc1,"-0,45"
Duplicate,7 571,OC(N=C)=NS(O)(=O)C1=CC=CN=C1,"-0,45"
Duplicate,7 572,OS(=O)(NC(=O)N=C)C1=CC=CN=C1,"-0,45"
Duplicate,7 573,OS(=O)(NC(=O)N=C)C1=CC=CN=C1,"-0,45"
Duplicate,7 575,OC(NS(=O)(=O)C1=CC=CN=C1)N=C,"-0,45"
Duplicate,7 577,CN=C(O)N=S(O)(=O)C1=CC=CN=C1,"-0,45"
Duplicate,7 578,CNC(=O)N=S(O)(=O)C1=CC=CN=C1,"-0,45"
Duplicate,7 579,CNC(=O)N=S(O)(=O)C1=CC=CN=C1,"-0,45"
Duplicate,7 580,OS(O)(=NC(=O)N=C)C1=CC=CN=C1,"-0,45"
Duplicate,7 582,OC(N=C)N=S(O)(=O)C1=CC=CN=C1,"-0,45"
Duplicate,7 584,CN(C)C=NC1=NC(=O)N(C=C1)C1CCC(CO)O1,"-0,95"
Duplicate,7 585,CN(C)C=NC1=NC(=O)N(C=C1)C1CCC(CO)O1,"-0,95"
Duplicate,7 586,CN(C)C=NC1=NC(=O)N(C=C1)C1CCC(CO)O1,"-0,95"
Duplicate,7 587,CN(C)C=Nc1ccn(C2CCC(CO)O2)c(=O)n1,"-0,95"
Duplicate,7 588,CN(C)\\C=N\\C1=NC(=O)N(C=C1)C1CCC(CO)O1,"-0,95"
Duplicate,7 592,CCN1C[C@H](OC1=O)[C@H](O)[C@H](CC1CCCCC1)NC(O)=C(CC1=CC=CS1)NC(O)=C(CC(=O)N1CCOCC1)CC1=CC=CC=C1,"3,59"
Duplicate,7 594,CCN1C[C@H](OC1=O)[C@H](O)[C@H](CC1CCCCC1)NC(O)=C(CC1=CC=CS1)N=C(O)[C@H](CC1=CC=CC=C1)C=C(O)N1CCOCC1,"3,59"
Duplicate,7 596,CCN1C[C@H](OC1=O)[C@H](O)[C@H](CC1CCCCC1)NC(O)=C(CC1=CC=CS1)N=C(O)[C@@H](CC(=O)N1CCOCC1)CC1=CC=CC=C1,"3,59"
Duplicate,7 597,CCN1CC(OC1=O)C(O)C(CC1CCCCC1)NC(O)=C(CC1=CC=CS1)NC(=O)C(CC1=CC=CC=C1)C=C(O)N1CCOCC1,"3,59"
Duplicate,7 598,CCN1C[C@H](OC1=O)[C@H](O)[C@H](CC1CCCCC1)NC(O)=C(CC1=CC=CS1)NC(=O)[C@H](CC1=CC=CC=C1)C=C(O)N1CCOCC1,"3,59"
Duplicate,7 599,CCN1CC(OC1=O)C(O)C(CC1CCCCC1)NC(O)=C(CC1=CC=CS1)NC(=O)C(CC(=O)N1CCOCC1)CC1=CC=CC=C1,"3,59"
Duplicate,7 600,CCN1C[C@H](OC1=O)[C@H](O)[C@H](CC1CCCCC1)NC(O)=C(CC1=CC=CS1)NC(=O)[C@@H](CC(=O)N1CCOCC1)CC1=CC=CC=C1,"3,59"
Duplicate,7 601,CCN1CC(OC1=O)C(O)C(CC1CCCCC1)NC(O)=C(CC1=CC=CS1)NC(=O)C(CC(=O)N1CCOCC1)CC1=CC=CC=C1,"3,59"
Duplicate,7 603,CCN1C[C@H](OC1=O)[C@H](O)[C@H](CC1CCCCC1)N=C(O)[C@H](CC1=CC=CS1)NC(O)=C(CC1=CC=CC=C1)C=C(O)N1CCOCC1,"3,59"
Duplicate,7 605,CCN1C[C@H](OC1=O)[C@H](O)[C@H](CC1CCCCC1)N=C(O)[C@H](CC1=CC=CS1)NC(O)=C(CC(=O)N1CCOCC1)CC1=CC=CC=C1,"3,59"
Duplicate,7 606,CCN1CC(OC1=O)C(O)C(CC1CCCCC1)N=C(O)C(CC1=CC=CS1)NC(O)=C(CC(=O)N1CCOCC1)CC1=CC=CC=C1,"3,59"
Duplicate,7 607,CCN1CC(OC1=O)C(O)C(CC1CCCCC1)NC(=O)C(CC1=CC=CS1)NC(O)=C(CC1=CC=CC=C1)C=C(O)N1CCOCC1,"3,59"
Duplicate,7 608,CCN1C[C@H](OC1=O)[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@H](CC1=CC=CS1)NC(O)=C(CC1=CC=CC=C1)C=C(O)N1CCOCC1,"3,59"
Duplicate,7 609,CCN1CC(OC1=O)C(O)C(CC1CCCCC1)NC(=O)C(CC1=CC=CS1)NC(O)=C(CC(=O)N1CCOCC1)CC1=CC=CC=C1,"3,59"
Duplicate,7 610,CCN1C[C@H](OC1=O)[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@H](CC1=CC=CS1)NC(O)=C(CC(=O)N1CCOCC1)CC1=CC=CC=C1,"3,59"
Duplicate,7 611,CCN1CC(OC1=O)C(O)C(CC1CCCCC1)NC(=O)C(CC1=CC=CS1)NC(O)=C(CC(=O)N1CCOCC1)CC1=CC=CC=C1,"3,59"
Duplicate,7 612,CCN1CC(OC1=O)C(O)C(CC1CCCCC1)N=C(O)C(CC1=CC=CS1)N=C(O)C(CC1=CC=CC=C1)C=C(O)N1CCOCC1,"3,59"
Duplicate,7 613,CCN1C[C@H](OC1=O)[C@H](O)[C@H](CC1CCCCC1)N=C(O)[C@H](CC1=CC=CS1)N=C(O)[C@H](CC1=CC=CC=C1)C=C(O)N1CCOCC1,"3,59"
Duplicate,7 616,CCN1C[C@H](OC1=O)[C@H](O)[C@H](CC1CCCCC1)N=C(O)[C@H](CC1=CC=CS1)N=C(O)[C@@H](CC(=O)N1CCOCC1)CC1=CC=CC=C1,"3,59"
Duplicate,7 617,CCN1CC(OC1=O)C(O)C(CC1CCCCC1)N=C(O)C(CC1=CC=CS1)N=C(O)C(CC(=O)N1CCOCC1)CC1=CC=CC=C1,"3,59"
Duplicate,7 618,CCN1CC(OC1=O)C(O)C(CC1CCCCC1)NC(=O)C(CC1=CC=CS1)N=C(O)C(CC1=CC=CC=C1)C=C(O)N1CCOCC1,"3,59"
Duplicate,7 619,CCN1C[C@H](OC1=O)[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@H](CC1=CC=CS1)N=C(O)[C@H](CC1=CC=CC=C1)C=C(O)N1CCOCC1,"3,59"
Duplicate,7 620,CCN1CC(OC1=O)C(O)C(CC1CCCCC1)N=C(O)C(CC1=CC=CS1)NC(=O)C(CC1=CC=CC=C1)C=C(O)N1CCOCC1,"3,59"
Duplicate,7 621,CCN1C[C@H](OC1=O)[C@H](O)[C@H](CC1CCCCC1)N=C(O)[C@H](CC1=CC=CS1)NC(=O)[C@H](CC1=CC=CC=C1)C=C(O)N1CCOCC1,"3,59"
Duplicate,7 622,CCN1CC(OC1=O)C(O)C(CC1CCCCC1)N=C(O)C(CC1=CC=CS1)NC(=O)C(CC1=CC=CC=C1)C=C(O)N1CCOCC1,"3,59"
Duplicate,7 624,CCN1CC(OC1=O)C(O)C(CC1CCCCC1)NC(=O)C(CC1=CC=CS1)N=C(O)C(CC(=O)N1CCOCC1)CC1=CC=CC=C1,"3,59"
Duplicate,7 625,CCN1C[C@H](OC1=O)[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@H](CC1=CC=CS1)N=C(O)[C@@H](CC(=O)N1CCOCC1)CC1=CC=CC=C1,"3,59"
Duplicate,7 626,CCN1CC(OC1=O)C(O)C(CC1CCCCC1)NC(=O)C(CC1=CC=CS1)N=C(O)C(CC(=O)N1CCOCC1)CC1=CC=CC=C1,"3,59"
Duplicate,7 627,CCN1CC(OC1=O)C(O)C(CC1CCCCC1)N=C(O)C(CC1=CC=CS1)NC(=O)C(CC(=O)N1CCOCC1)CC1=CC=CC=C1,"3,59"
Duplicate,7 628,CCN1C[C@H](OC1=O)[C@H](O)[C@H](CC1CCCCC1)N=C(O)[C@H](CC1=CC=CS1)NC(=O)[C@@H](CC(=O)N1CCOCC1)CC1=CC=CC=C1,"3,59"
Duplicate,7 629,CCN1CC(OC1=O)C(O)C(CC1CCCCC1)N=C(O)C(CC1=CC=CS1)NC(=O)C(CC(=O)N1CCOCC1)CC1=CC=CC=C1,"3,59"
Duplicate,7 631,CCN1CC(OC1=O)C(O)C(CC1CCCCC1)NC(=O)C(CC1=CC=CS1)NC(=O)C(CC1=CC=CC=C1)C=C(O)N1CCOCC1,"3,59"
Duplicate,7 632,CCN1CC(OC1=O)C(O)C(CC1CCCCC1)NC(=O)C(CC1=CC=CS1)NC(=O)C(CC1=CC=CC=C1)C=C(O)N1CCOCC1,"3,59"
Duplicate,7 634,CCN1C[C@H](OC1=O)[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@H](CC1=CC=CS1)NC(=O)[C@@H](CC(=O)N1CCOCC1)CC1=CC=CC=C1,"3,59"
Duplicate,7 635,CCN1C[C@H](OC1=O)[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@H](Cc1cccs1)NC(=O)[C@@H](CC(=O)N1CCOCC1)Cc1ccccc1,"3,59"
Duplicate,7 636,CCN1CC(OC1=O)C(O)C(CC1CCCCC1)NC(=O)C(Cc1cccs1)NC(=O)C(CC(=O)N1CCOCC1)Cc1ccccc1,"3,59"
Duplicate,7 637,CCN1CC(OC1=O)C(O)C(CC1CCCCC1)NC(=O)C(CC1=CC=CS1)NC(=O)C(CC(=O)N1CCOCC1)CC1=CC=CC=C1,"3,59"
Duplicate,7 638,CCN1C[C@H](OC1=O)[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@H](Cc1cccs1)NC(=O)[C@@H](CC(=O)N1CCOCC1)Cc1ccccc1,"3,59"
Duplicate,7 640,CCN1CC(OC1=O)C(O)C(CC1CCCCC1)NC(=O)C(CC1=CC=CS1)N=C(O)C(CC1=CC=CC=C1)=CC(O)N1CCOCC1,"3,59"
Duplicate,7 644,CCCCOC1=CC(=CC=C1)S(N)(=O)=O,"2,06"
Duplicate,7 645,CCCCOC1=CC(=CC=C1)S(N)(=O)=O,"2,06"
Duplicate,7 646,CCCCOc1cccc(c1)S(N)(=O)=O,"2,06"
Duplicate,7 647,CCCCOc1cccc(c1)S(N)(=O)=O,"2,06"
Duplicate,7 648,CCCCOC1=CC(=CC=C1)S(O)(=N)=O,"2,06"
Duplicate,7 650,CCCSC1=C2C(N)=NC(N)=NC2=CC=C1,"2,85"
Duplicate,7 651,CCCSC1=C2C(N)=NC(N)=NC2=CC=C1,"2,85"
Duplicate,7 652,CCCSC1=CC=CC2=NC(N)=NC(N)=C12,"2,85"
Duplicate,7 653,CCCSc1cccc2nc(N)nc(N)c12,"2,85"
Duplicate,7 654,CCCSc1cccc2nc(N)nc(N)c12,"2,85"
Duplicate,7 655,CCCSC1=C2C(=N)NC(N)=NC2=CC=C1,"2,85"
Duplicate,7 656,CCCSC1=C2C(=N)NC(N)=NC2=CC=C1,"2,85"
Duplicate,7 657,CCCSC1=C2C(=N)NC(=N)NC2=CC=C1,"2,85"
Duplicate,7 658,CCCSC1=C2C(=N)NC(=N)NC2=CC=C1,"2,85"
Duplicate,7 659,CCCSC1=C2C(=N)N=C(N)NC2=CC=C1,"2,85"
Duplicate,7 660,CCCSC1=C2C(N)=NC(=N)NC2=CC=C1,"2,85"
Duplicate,7 661,CCCSC1=C2C(N)=NC(=N)NC2=CC=C1,"2,85"
Duplicate,7 662,CCCSC1=CC=CC2=NC(=N)NC(N)=C12,"2,85"
Duplicate,7 663,CCCSC1=CC=CC2=NC(=N)NC(N)=C12,"2,85"
Duplicate,7 666,FC(F)(F)C1=CC=CC=C1C1OCC2ON=C(C2CO1)C1=CC=CC=C1,"4,31"
Duplicate,7 667,FC(F)(F)c1ccccc1C1OCC2ON=C(C2CO1)c1ccccc1,"4,31"
Duplicate,7 668,FC(F)(F)c1ccccc1C1OCC2ON=C(C2CO1)c1ccccc1,"4,31"
Duplicate,7 669,FC(F)(F)C1=C(C=CC=C1)C1OCC2ONC(=C2CO1)C1=CC=CC=C1,"4,31"
Duplicate,7 672,Cc1c(C=O)no[n+]1[O-],"1,02"
Duplicate,7 673,Cc1c(C=O)no[n+]1[O-],"1,02"
Duplicate,7 675,C[C-]1C(C=O)=NO[N+]1=O,"1,02"
Duplicate,7 676,CC1=[N+]([O-])ONC1=C=O,"1,02"
Duplicate,7 678,CC1=C([N-]O[N+]1=O)C=O,"1,02"
Duplicate,7 680,FC1=CC=C(OC2=CC=NC3=CC(Cl)=CC(Cl)=C23)C=C1,"4,66"
Duplicate,7 681,Fc1ccc(Oc2ccnc3cc(Cl)cc(Cl)c23)cc1,"4,66"
Duplicate,7 682,Fc1ccc(Oc2ccnc3cc(Cl)cc(Cl)c23)cc1,"4,66"
Duplicate,7 683,FC1=CC=C(OC2=CC=NC3=CC(Cl)=CC(Cl)=C23)C=C1,"4,66"
Duplicate,7 685,CN1CCOC(O)C1C1=CC=CC=C1,"0,99"
Duplicate,7 686,CN1CCOC(O)C1C1=CC=CC=C1,"0,99"
Duplicate,7 687,CN1CCOC(O)C1c1ccccc1,"0,99"
Duplicate,7 688,CN1CCOC(O)C1c1ccccc1,"0,99"
Duplicate,7 690,CCCOC1(CN(C)CCO1)C1=CC=CC=C1,"2,13"
Duplicate,7 691,CCCOC1(CN(C)CCO1)c1ccccc1,"2,13"
Duplicate,7 692,CCCOC1(CN(C)CCO1)c1ccccc1,"2,13"
Duplicate,7 693,CCCOC1(CN(C)CCO1)C1=CC=CC=C1,"2,13"
Duplicate,7 695,COC1=C(Cl)C=C(Cl)C(O)=C1C(O)=NCC1CCCN1CCF,"3,66"
Duplicate,7 696,COC1=C(C(O)=NCC2CCCN2CCF)C(O)=C(Cl)C=C1Cl,"3,66"
Duplicate,7 697,COC1=C(Cl)C=C(Cl)C(O)=C1C(=O)NCC1CCCN1CCF,"3,66"
Duplicate,7 698,COC1=C(C(=O)NCC2CCCN2CCF)C(O)=C(Cl)C=C1Cl,"3,66"
Duplicate,7 699,COc1c(Cl)cc(Cl)c(O)c1C(=O)NCC1CCCN1CCF,"3,66"
Duplicate,7 700,COc1c(Cl)cc(Cl)c(O)c1C(=O)NCC1CCCN1CCF,"3,66"
Duplicate,7 703,OC(O)=CCSC1=NC2=C(C=CC(=C2)C(F)(F)F)S(O)(=O)=N1,"1,96"
Duplicate,7 704,OC(O)=CCSC1=NC2=CC(=CC=C2S(O)(=O)=N1)C(F)(F)F,"1,96"
Duplicate,7 705,OC(O)=CCSC1=NS(O)(=O)=C2C=CC(=CC2=N1)C(F)(F)F,"1,96"
Duplicate,7 707,OC(=O)CCSC1=NC2=C(C=CC(=C2)C(F)(F)F)S(O)(=O)=N1,"1,96"
Duplicate,7 708,OC(=O)CCSC1=NC2=CC(=CC=C2S(O)(=O)=N1)C(F)(F)F,"1,96"
Duplicate,7 709,OC(=O)CCSC1=NS(O)(=O)=C2C=CC(=CC2=N1)C(F)(F)F,"1,96"
Duplicate,7 711,OC(O)=CCSC1=NS(=O)(=O)C2=C(N1)C=C(C=C2)C(F)(F)F,"1,96"
Duplicate,7 712,OC(O)=CCSC1=NS(=O)(=O)C2=CC=C(C=C2N1)C(F)(F)F,"1,96"
Duplicate,7 713,OC(O)=CCSC1=NC2=CC(=CC=C2S(=O)(=O)N1)C(F)(F)F,"1,96"
Duplicate,7 714,OC(O)=CCSC1=NC2=C(C=CC(=C2)C(F)(F)F)S(=O)(=O)N1,"1,96"
Duplicate,7 715,OC(O)=CCSC1=NC2=CC(=CC=C2S(=O)(=O)N1)C(F)(F)F,"1,96"
Duplicate,7 716,OC(=O)CCSC1=NC2=CC(=CC=C2S(=O)(=O)N1)C(F)(F)F,"1,96"
Duplicate,7 717,OC(=O)CCSC1=NC2=CC(=CC=C2S(=O)(=O)N1)C(F)(F)F,"1,96"
Duplicate,7 718,OC(=O)CCSC1=NS(=O)(=O)C2=CC=C(C=C2N1)C(F)(F)F,"1,96"
Duplicate,7 719,OC(=O)CCSC1=NS(=O)(=O)C2=C(N1)C=C(C=C2)C(F)(F)F,"1,96"
Duplicate,7 720,OC(=O)CCSC1=NS(=O)(=O)C2=CC=C(C=C2N1)C(F)(F)F,"1,96"
Duplicate,7 721,OC(=O)CCSC1=NS(=O)(=O)c2ccc(cc2N1)C(F)(F)F,"1,96"
